acumulado,acumulado_anterior,acumulado_2018,acumulado_2019,acumulado_2020,color_cambio_acumulado_2019_2020,cambio_acumulado_2019_2020,cambio_acumulado_vs_acumulado_anterior,cambio_mes_tot_vs_diciembre_tot,cambio_mes_tot_vs_mes_year_anterior_tot,cambio_mes_vs_mes_anterior,cambio_prom_cambio_anual,cambio_promedio_year_actual,cambio_promedio_year_anterior,color_cambio_acumulado_vs_acumulado_anterior,color_cambio_mes_tot_vs_diciembre_tot,color_cambio_mes_tot_vs_mes_year_anterior_tot,color_cambio_mes_vs_mes_ant,color_cambio_prom_cambio_anual,color_cambio_promedio_year_actual,color_cambio_promedio_year_anterior,diciembre_tot,id_delito_general,cve_delito,mes,mes_anterior_tot,mes_tot,mes_year_anterior_tot,year,geo_alcaldia,nomgeo
511.0,,267.0,315.0,93.0,1.0,-70.47619047619048,,-56.25,-65.85365853658537,-36.36363636363637,865.9481070757749,0.11187693259121827,0.011582085183634192,0.0,1.0,1.0,2.0,6.0,6.0,4.0,32.0,2,Robo a pasajero a bordo del Metro,3,22.0,14.0,41.0,2020,09017,Venustiano Carranza
186.0,154.0,319.0,351.0,174.0,1.0,-50.427350427350426,20.77922077922078,13.636363636363635,6.382978723404255,21.951219512195124,-2293.361999921374,-0.07793452488492256,0.0035531993755575364,4.0,4.0,4.0,6.0,1.0,2.0,4.0,44.0,20,Total delitos bajo impacto,3,41.0,50.0,47.0,2019,09017,Venustiano Carranza
655.0,,319.0,351.0,174.0,1.0,-50.427350427350426,,-34.090909090909086,-42.0,-17.142857142857142,-2293.361999921374,-0.07793452488492256,0.0035531993755575364,0.0,2.0,2.0,2.0,1.0,2.0,4.0,44.0,20,Total delitos bajo impacto,3,35.0,29.0,50.0,2020,09017,Venustiano Carranza
22.0,14.0,20.0,44.0,32.0,3.0,-27.27272727272727,57.14285714285714,-50.0,-25.0,-50.0,-40.65359477124183,0.1351190476190476,0.22767857142857142,6.0,1.0,2.0,1.0,3.0,6.0,6.0,6.0,3,Robo a pasajero a bordo de microbús,3,6.0,3.0,4.0,2019,09017,Venustiano Carranza
87.0,,20.0,44.0,32.0,3.0,-27.27272727272727,,-50.0,0.0,-40.0,-40.65359477124183,0.1351190476190476,0.22767857142857142,0.0,1.0,0.0,2.0,3.0,6.0,6.0,6.0,3,Robo a pasajero a bordo de microbús,3,5.0,3.0,3.0,2020,09017,Venustiano Carranza
16.0,5.0,11.0,26.0,34.0,6.0,30.76923076923077,220.00000000000003,-25.0,200.0,-25.0,1936.5384615384614,0.3677083333333333,0.018055555555555557,6.0,2.0,6.0,2.0,5.0,5.0,4.0,4.0,4,Robo a casa habitación con violencia,3,4.0,3.0,1.0,2019,09017,Venustiano Carranza
55.0,,11.0,26.0,34.0,6.0,30.76923076923077,,-25.0,0.0,-62.5,1936.5384615384614,0.3677083333333333,0.018055555555555557,0.0,2.0,0.0,1.0,5.0,5.0,4.0,4.0,4,Robo a casa habitación con violencia,3,8.0,3.0,3.0,2020,09017,Venustiano Carranza
20.0,2.0,8.0,48.0,28.0,2.0,-41.66666666666667,900.0,166.66666666666669,800.0,166.66666666666669,-18.23988644428673,0.1904761904761905,0.23296957671957674,5.0,5.0,5.0,5.0,3.0,6.0,6.0,3.0,5,Robo a pasajero a bordo de taxi,3,3.0,8.0,0.0,2019,09017,Venustiano Carranza
94.0,,8.0,48.0,28.0,2.0,-41.66666666666667,,33.33333333333333,-50.0,-33.33333333333333,-18.23988644428673,0.1904761904761905,0.23296957671957674,0.0,6.0,2.0,2.0,3.0,6.0,6.0,3.0,5,Robo a pasajero a bordo de taxi,3,6.0,4.0,8.0,2020,09017,Venustiano Carranza
1.0,0.0,0.0,3.0,3.0,0.0,0.0,100.0,100.0,100.0,100.0,-50.0,-0.5,-1.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,0.0,6,Robo a bordo de Metrobús,3,0.0,1.0,0.0,2019,09017,Venustiano Carranza
6.0,,0.0,3.0,3.0,0.0,0.0,,0.0,-100.0,-100.0,-50.0,-0.5,-1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,6,Robo a bordo de Metrobús,3,1.0,0.0,1.0,2020,09017,Venustiano Carranza
107.0,110.0,226.0,176.0,113.0,2.0,-35.79545454545455,-2.727272727272727,-18.181818181818183,-6.896551724137931,50.0,368.57737313668986,0.10945420958351992,0.02335883375051291,3.0,2.0,3.0,6.0,6.0,4.0,6.0,33.0,7,Robo a casa habitación sin violencia,3,18.0,27.0,29.0,2019,09017,Venustiano Carranza
370.0,,226.0,176.0,113.0,2.0,-35.79545454545455,,-33.33333333333333,-18.51851851851852,-12.0,368.57737313668986,0.10945420958351992,0.02335883375051291,0.0,2.0,2.0,2.0,6.0,4.0,6.0,33.0,7,Robo a casa habitación sin violencia,3,25.0,22.0,27.0,2020,09017,Venustiano Carranza
172.0,133.0,280.0,323.0,231.0,2.0,-28.482972136222912,29.32330827067669,-13.636363636363635,2.7027027027027026,-13.636363636363635,-251.0500673464795,-0.023189217443249695,0.015352007351349362,4.0,3.0,4.0,2.0,1.0,2.0,4.0,44.0,8,Robo de vehículo sin violencia,3,44.0,38.0,37.0,2019,09017,Venustiano Carranza
603.0,,280.0,323.0,231.0,2.0,-28.482972136222912,,-29.545454545454547,-18.421052631578945,-13.88888888888889,-251.0500673464795,-0.023189217443249695,0.015352007351349362,0.0,2.0,3.0,2.0,1.0,2.0,4.0,44.0,8,Robo de vehículo sin violencia,3,36.0,31.0,38.0,2020,09017,Venustiano Carranza
58.0,34.0,114.0,127.0,90.0,2.0,-29.133858267716533,70.58823529411765,-8.333333333333332,37.5,-42.10526315789473,-115.92791801069326,-0.005952380952380949,0.03737074078598846,6.0,3.0,6.0,2.0,2.0,3.0,6.0,12.0,9,Robo de vehículo con violencia,3,19.0,11.0,8.0,2019,09017,Venustiano Carranza
221.0,,114.0,127.0,90.0,2.0,-29.133858267716533,,0.0,9.090909090909092,9.090909090909092,-115.92791801069326,-0.005952380952380949,0.03737074078598846,0.0,0.0,4.0,4.0,2.0,3.0,6.0,12.0,9,Robo de vehículo con violencia,3,11.0,12.0,11.0,2020,09017,Venustiano Carranza
52.0,45.0,69.0,78.0,71.0,3.0,-8.974358974358974,15.555555555555555,-33.33333333333333,-33.33333333333333,-70.0,-92.87999765161746,0.014583333333333337,0.20482202982202988,4.0,2.0,2.0,1.0,2.0,4.0,6.0,9.0,1,Homicidio doloso,4,20.0,6.0,9.0,2019,09017,Venustiano Carranza
167.0,,69.0,78.0,71.0,3.0,-8.974358974358974,,-11.11111111111111,33.33333333333333,-46.666666666666664,-92.87999765161746,0.014583333333333337,0.20482202982202988,0.0,3.0,6.0,2.0,2.0,4.0,6.0,9.0,1,Homicidio doloso,4,15.0,8.0,6.0,2020,09017,Venustiano Carranza
54.0,105.0,123.0,70.0,43.0,2.0,-38.57142857142858,-48.57142857142857,8.333333333333332,0.0,30.0,718.958896577006,0.20664682539682536,0.025232868982868972,1.0,6.0,0.0,6.0,6.0,6.0,6.0,12.0,10,Lesiones dolosas por disparo de arma de fuego,4,10.0,13.0,13.0,2019,09017,Venustiano Carranza
129.0,,123.0,70.0,43.0,2.0,-38.57142857142858,,-41.66666666666667,-46.15384615384615,40.0,718.958896577006,0.20664682539682536,0.025232868982868972,0.0,2.0,2.0,6.0,6.0,6.0,6.0,12.0,10,Lesiones dolosas por disparo de arma de fuego,4,5.0,7.0,13.0,2020,09017,Venustiano Carranza
526.0,409.0,846.0,808.0,523.0,2.0,-35.27227722772277,28.606356968215156,5.1020408163265305,19.767441860465116,-12.711864406779661,44.79557067648541,0.028922945107423118,0.01997502062548945,4.0,4.0,4.0,2.0,4.0,4.0,4.0,98.0,11,Robo a transeúnte en vía pública,4,118.0,103.0,86.0,2019,09017,Venustiano Carranza
1640.0,,846.0,808.0,523.0,2.0,-35.27227722772277,,-60.204081632653065,-62.13592233009708,-45.07042253521127,44.79557067648541,0.028922945107423118,0.01997502062548945,0.0,2.0,2.0,2.0,4.0,4.0,4.0,98.0,11,Robo a transeúnte en vía pública,4,71.0,39.0,103.0,2020,09017,Venustiano Carranza
116.0,39.0,69.0,172.0,99.0,2.0,-42.44186046511628,197.43589743589746,28.57142857142857,157.14285714285714,-37.93103448275862,-58.60494833702897,0.039481351981351984,0.09537698443475819,6.0,6.0,6.0,2.0,2.0,4.0,6.0,14.0,12,Robo a repartidor,4,29.0,18.0,7.0,2019,09017,Venustiano Carranza
328.0,,69.0,172.0,99.0,2.0,-42.44186046511628,,-21.428571428571427,-38.88888888888889,-8.333333333333332,-58.60494833702897,0.039481351981351984,0.09537698443475819,0.0,2.0,2.0,3.0,2.0,4.0,6.0,14.0,12,Robo a repartidor,4,12.0,11.0,18.0,2020,09017,Venustiano Carranza
159.0,76.0,133.0,269.0,78.0,1.0,-71.00371747211895,109.21052631578947,42.857142857142854,30.434782608695656,-23.076923076923077,74.38829740989209,0.116380433292198,0.06673637796844295,6.0,6.0,6.0,2.0,4.0,6.0,6.0,21.0,13,Robo a negocio con violencia,4,39.0,30.0,23.0,2019,09017,Venustiano Carranza
481.0,,133.0,269.0,78.0,1.0,-71.00371747211895,,-80.95238095238095,-86.66666666666667,-69.23076923076923,74.38829740989209,0.116380433292198,0.06673637796844295,0.0,1.0,1.0,2.0,4.0,6.0,6.0,21.0,13,Robo a negocio con violencia,4,13.0,4.0,30.0,2020,09017,Venustiano Carranza
10.0,9.0,15.0,23.0,16.0,2.0,-30.434782608695656,11.11111111111111,0.0,100.0,100.0,-120.17374517374517,-0.04523809523809524,0.22424242424242424,4.0,0.0,6.0,5.0,2.0,2.0,6.0,2.0,15,Robo a cuentahabiente,4,1.0,2.0,1.0,2019,09017,Venustiano Carranza
48.0,,15.0,23.0,16.0,2.0,-30.434782608695656,,-50.0,-50.0,0.0,-120.17374517374517,-0.04523809523809524,0.22424242424242424,0.0,2.0,2.0,0.0,2.0,2.0,6.0,2.0,15,Robo a cuentahabiente,4,1.0,1.0,2.0,2020,09017,Venustiano Carranza
11.0,0.0,2.0,20.0,7.0,1.0,-65.0,1100.0,100.0,200.0,0.0,-172.05240174672488,-0.25,0.34696969696969704,5.0,6.0,6.0,0.0,2.0,1.0,5.0,1.0,16,Robo a transportista,4,2.0,2.0,0.0,2019,09017,Venustiano Carranza
30.0,,2.0,20.0,7.0,1.0,-65.0,,-100.0,-100.0,-100.0,-172.05240174672488,-0.25,0.34696969696969704,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,16,Robo a transportista,4,1.0,0.0,2.0,2020,09017,Venustiano Carranza
102.0,52.0,93.0,172.0,58.0,1.0,-66.27906976744185,96.15384615384616,118.18181818181819,200.0,9.090909090909092,-356.15076111517186,-0.10778318903318902,0.04207802801910354,6.0,5.0,6.0,4.0,1.0,1.0,6.0,11.0,17,Robo a conductor/pasajero de vehículo,4,22.0,24.0,8.0,2019,09017,Venustiano Carranza
289.0,,93.0,172.0,58.0,1.0,-66.27906976744185,,-9.090909090909092,-58.333333333333336,42.857142857142854,-356.15076111517186,-0.10778318903318902,0.04207802801910354,0.0,3.0,2.0,6.0,1.0,1.0,6.0,11.0,17,Robo a conductor/pasajero de vehículo,4,7.0,10.0,24.0,2020,09017,Venustiano Carranza
1512.0,1059.0,1998.0,2360.0,1403.0,2.0,-40.55084745762712,42.77620396600567,13.358778625954198,36.23853211009174,-10.0,-289.05208036103016,-0.014517253682637706,0.007678970606890073,6.0,6.0,6.0,3.0,1.0,2.0,4.0,262.0,19,Total delitos alto impacto,4,330.0,297.0,218.0,2019,09017,Venustiano Carranza
4551.0,,1998.0,2360.0,1403.0,2.0,-40.55084745762712,,-52.29007633587786,-57.91245791245792,-36.224489795918366,-289.05208036103016,-0.014517253682637706,0.007678970606890073,0.0,2.0,2.0,2.0,1.0,2.0,4.0,262.0,19,Total delitos alto impacto,4,196.0,125.0,297.0,2020,09017,Venustiano Carranza
202.0,121.0,267.0,315.0,93.0,1.0,-70.47619047619048,66.94214876033058,53.125,75.0,19.51219512195122,865.9481070757749,0.11187693259121827,0.011582085183634192,6.0,6.0,6.0,6.0,6.0,6.0,4.0,32.0,2,Robo a pasajero a bordo del Metro,4,41.0,49.0,28.0,2019,09017,Venustiano Carranza
515.0,,267.0,315.0,93.0,1.0,-70.47619047619048,,-87.5,-91.83673469387756,-71.42857142857143,865.9481070757749,0.11187693259121827,0.011582085183634192,0.0,1.0,1.0,1.0,6.0,6.0,4.0,32.0,2,Robo a pasajero a bordo del Metro,4,14.0,4.0,49.0,2020,09017,Venustiano Carranza
234.0,191.0,319.0,351.0,174.0,1.0,-50.427350427350426,22.5130890052356,9.090909090909092,29.72972972972973,-4.0,-2293.361999921374,-0.07793452488492256,0.0035531993755575364,4.0,6.0,4.0,3.0,1.0,2.0,4.0,44.0,20,Total delitos bajo impacto,4,50.0,48.0,37.0,2019,09017,Venustiano Carranza
668.0,,319.0,351.0,174.0,1.0,-50.427350427350426,,-70.45454545454545,-72.91666666666666,-55.172413793103445,-2293.361999921374,-0.07793452488492256,0.0035531993755575364,0.0,2.0,2.0,2.0,1.0,2.0,4.0,44.0,20,Total delitos bajo impacto,4,29.0,13.0,48.0,2020,09017,Venustiano Carranza
29.0,15.0,20.0,44.0,32.0,3.0,-27.27272727272727,93.33333333333333,16.666666666666664,600.0,133.33333333333331,-40.65359477124183,0.1351190476190476,0.22767857142857142,6.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,3,Robo a pasajero a bordo de microbús,4,3.0,7.0,1.0,2019,09017,Venustiano Carranza
89.0,,20.0,44.0,32.0,3.0,-27.27272727272727,,-66.66666666666666,-71.42857142857143,-33.33333333333333,-40.65359477124183,0.1351190476190476,0.22767857142857142,0.0,2.0,2.0,2.0,3.0,6.0,6.0,6.0,3,Robo a pasajero a bordo de microbús,4,3.0,2.0,7.0,2020,09017,Venustiano Carranza
20.0,5.0,11.0,26.0,34.0,6.0,30.76923076923077,300.0,0.0,400.0,33.33333333333333,1936.5384615384614,0.3677083333333333,0.018055555555555557,6.0,0.0,6.0,6.0,5.0,5.0,4.0,4.0,4,Robo a casa habitación con violencia,4,3.0,4.0,0.0,2019,09017,Venustiano Carranza
60.0,,11.0,26.0,34.0,6.0,30.76923076923077,,25.0,25.0,66.66666666666666,1936.5384615384614,0.3677083333333333,0.018055555555555557,0.0,6.0,4.0,6.0,5.0,5.0,4.0,4.0,4,Robo a casa habitación con violencia,4,3.0,5.0,4.0,2020,09017,Venustiano Carranza
25.0,2.0,8.0,48.0,28.0,2.0,-41.66666666666667,1150.0,66.66666666666666,500.0,-37.5,-18.23988644428673,0.1904761904761905,0.23296957671957674,5.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,5,Robo a pasajero a bordo de taxi,4,8.0,5.0,0.0,2019,09017,Venustiano Carranza
94.0,,8.0,48.0,28.0,2.0,-41.66666666666667,,-100.0,-100.0,-100.0,-18.23988644428673,0.1904761904761905,0.23296957671957674,0.0,1.0,1.0,1.0,3.0,6.0,6.0,3.0,5,Robo a pasajero a bordo de taxi,4,4.0,0.0,5.0,2020,09017,Venustiano Carranza
1.0,0.0,0.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,-100.0,-50.0,-0.5,-1.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6,Robo a bordo de Metrobús,4,1.0,0.0,0.0,2019,09017,Venustiano Carranza
6.0,,0.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,-50.0,-0.5,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6,Robo a bordo de Metrobús,4,0.0,0.0,0.0,2020,09017,Venustiano Carranza
131.0,139.0,226.0,176.0,113.0,2.0,-35.79545454545455,-5.755395683453238,-27.27272727272727,-17.24137931034483,-11.11111111111111,368.57737313668986,0.10945420958351992,0.02335883375051291,3.0,2.0,3.0,2.0,6.0,4.0,6.0,33.0,7,Robo a casa habitación sin violencia,4,27.0,24.0,29.0,2019,09017,Venustiano Carranza
373.0,,226.0,176.0,113.0,2.0,-35.79545454545455,,-90.9090909090909,-87.5,-86.36363636363636,368.57737313668986,0.10945420958351992,0.02335883375051291,0.0,1.0,1.0,1.0,6.0,4.0,6.0,33.0,7,Robo a casa habitación sin violencia,4,22.0,3.0,24.0,2020,09017,Venustiano Carranza
216.0,164.0,280.0,323.0,231.0,2.0,-28.482972136222912,31.70731707317073,0.0,41.935483870967744,15.789473684210526,-251.0500673464795,-0.023189217443249695,0.015352007351349362,6.0,0.0,6.0,6.0,1.0,2.0,4.0,44.0,8,Robo de vehículo sin violencia,4,38.0,44.0,31.0,2019,09017,Venustiano Carranza
630.0,,280.0,323.0,231.0,2.0,-28.482972136222912,,-38.63636363636363,-38.63636363636363,-12.903225806451612,-251.0500673464795,-0.023189217443249695,0.015352007351349362,0.0,2.0,2.0,2.0,1.0,2.0,4.0,44.0,8,Robo de vehículo sin violencia,4,31.0,27.0,44.0,2020,09017,Venustiano Carranza
71.0,49.0,114.0,127.0,90.0,2.0,-29.133858267716533,44.89795918367347,8.333333333333332,-13.333333333333334,18.181818181818183,-115.92791801069326,-0.005952380952380949,0.03737074078598846,6.0,6.0,3.0,6.0,2.0,3.0,6.0,12.0,9,Robo de vehículo con violencia,4,11.0,13.0,15.0,2019,09017,Venustiano Carranza
230.0,,114.0,127.0,90.0,2.0,-29.133858267716533,,-25.0,-30.76923076923077,-25.0,-115.92791801069326,-0.005952380952380949,0.03737074078598846,0.0,2.0,2.0,2.0,2.0,3.0,6.0,12.0,9,Robo de vehículo con violencia,4,12.0,9.0,13.0,2020,09017,Venustiano Carranza
66.0,54.0,69.0,78.0,71.0,3.0,-8.974358974358974,22.22222222222222,55.55555555555556,55.55555555555556,133.33333333333331,-92.87999765161746,0.014583333333333337,0.20482202982202988,4.0,6.0,6.0,6.0,2.0,4.0,6.0,9.0,1,Homicidio doloso,5,6.0,14.0,9.0,2019,09017,Venustiano Carranza
175.0,,69.0,78.0,71.0,3.0,-8.974358974358974,,-11.11111111111111,-42.857142857142854,0.0,-92.87999765161746,0.014583333333333337,0.20482202982202988,0.0,3.0,2.0,0.0,2.0,4.0,6.0,9.0,1,Homicidio doloso,5,8.0,8.0,14.0,2020,09017,Venustiano Carranza
62.0,121.0,123.0,70.0,43.0,2.0,-38.57142857142858,-48.760330578512395,-33.33333333333333,-50.0,-38.46153846153847,718.958896577006,0.20664682539682536,0.025232868982868972,1.0,2.0,2.0,2.0,6.0,6.0,6.0,12.0,10,Lesiones dolosas por disparo de arma de fuego,5,13.0,8.0,16.0,2019,09017,Venustiano Carranza
134.0,,123.0,70.0,43.0,2.0,-38.57142857142858,,-58.333333333333336,-37.5,-28.57142857142857,718.958896577006,0.20664682539682536,0.025232868982868972,0.0,2.0,2.0,2.0,6.0,6.0,6.0,12.0,10,Lesiones dolosas por disparo de arma de fuego,5,7.0,5.0,8.0,2020,09017,Venustiano Carranza
633.0,540.0,846.0,808.0,523.0,2.0,-35.27227722772277,17.22222222222222,9.183673469387756,-18.3206106870229,3.8834951456310676,44.79557067648541,0.028922945107423118,0.01997502062548945,4.0,6.0,3.0,4.0,4.0,4.0,4.0,98.0,11,Robo a transeúnte en vía pública,5,103.0,107.0,131.0,2019,09017,Venustiano Carranza
1690.0,,846.0,808.0,523.0,2.0,-35.27227722772277,,-48.97959183673469,-53.271028037383175,28.205128205128204,44.79557067648541,0.028922945107423118,0.01997502062548945,0.0,2.0,2.0,6.0,4.0,4.0,4.0,98.0,11,Robo a transeúnte en vía pública,5,39.0,50.0,107.0,2020,09017,Venustiano Carranza
132.0,48.0,69.0,172.0,99.0,2.0,-42.44186046511628,175.0,14.285714285714285,77.77777777777779,-11.11111111111111,-58.60494833702897,0.039481351981351984,0.09537698443475819,6.0,6.0,6.0,2.0,2.0,4.0,6.0,14.0,12,Robo a repartidor,5,18.0,16.0,9.0,2019,09017,Venustiano Carranza
335.0,,69.0,172.0,99.0,2.0,-42.44186046511628,,-50.0,-56.25,-36.36363636363637,-58.60494833702897,0.039481351981351984,0.09537698443475819,0.0,2.0,2.0,2.0,2.0,4.0,6.0,14.0,12,Robo a repartidor,5,11.0,7.0,16.0,2020,09017,Venustiano Carranza
186.0,91.0,133.0,269.0,78.0,1.0,-71.00371747211895,104.39560439560441,28.57142857142857,80.0,-10.0,74.38829740989209,0.116380433292198,0.06673637796844295,6.0,6.0,6.0,2.0,4.0,6.0,6.0,21.0,13,Robo a negocio con violencia,5,30.0,27.0,15.0,2019,09017,Venustiano Carranza
487.0,,133.0,269.0,78.0,1.0,-71.00371747211895,,-71.42857142857143,-77.77777777777779,50.0,74.38829740989209,0.116380433292198,0.06673637796844295,0.0,1.0,1.0,6.0,4.0,6.0,6.0,21.0,13,Robo a negocio con violencia,5,4.0,6.0,27.0,2020,09017,Venustiano Carranza
16.0,12.0,15.0,23.0,16.0,2.0,-30.434782608695656,33.33333333333333,200.0,100.0,200.0,-120.17374517374517,-0.04523809523809524,0.22424242424242424,4.0,5.0,6.0,6.0,2.0,2.0,6.0,2.0,15,Robo a cuentahabiente,5,2.0,6.0,3.0,2019,09017,Venustiano Carranza
48.0,,15.0,23.0,16.0,2.0,-30.434782608695656,,-100.0,-100.0,-100.0,-120.17374517374517,-0.04523809523809524,0.22424242424242424,0.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,15,Robo a cuentahabiente,5,1.0,0.0,6.0,2020,09017,Venustiano Carranza
12.0,0.0,2.0,20.0,7.0,1.0,-65.0,1200.0,0.0,100.0,-50.0,-172.05240174672488,-0.25,0.34696969696969704,5.0,0.0,6.0,1.0,2.0,1.0,5.0,1.0,16,Robo a transportista,5,2.0,1.0,0.0,2019,09017,Venustiano Carranza
31.0,,2.0,20.0,7.0,1.0,-65.0,,0.0,0.0,100.0,-172.05240174672488,-0.25,0.34696969696969704,0.0,0.0,0.0,6.0,2.0,1.0,5.0,1.0,16,Robo a transportista,5,0.0,1.0,1.0,2020,09017,Venustiano Carranza
123.0,63.0,93.0,172.0,58.0,1.0,-66.27906976744185,95.23809523809523,90.9090909090909,90.9090909090909,-12.5,-356.15076111517186,-0.10778318903318902,0.04207802801910354,6.0,6.0,6.0,2.0,1.0,1.0,6.0,11.0,17,Robo a conductor/pasajero de vehículo,5,24.0,21.0,11.0,2019,09017,Venustiano Carranza
294.0,,93.0,172.0,58.0,1.0,-66.27906976744185,,-54.54545454545454,-76.19047619047619,-50.0,-356.15076111517186,-0.10778318903318902,0.04207802801910354,0.0,2.0,1.0,1.0,1.0,1.0,6.0,11.0,17,Robo a conductor/pasajero de vehículo,5,10.0,5.0,21.0,2020,09017,Venustiano Carranza
1830.0,1343.0,1998.0,2360.0,1403.0,2.0,-40.55084745762712,36.26209977661951,21.374045801526716,11.971830985915492,7.07070707070707,-289.05208036103016,-0.014517253682637706,0.007678970606890073,6.0,6.0,4.0,4.0,1.0,2.0,4.0,262.0,19,Total delitos alto impacto,5,297.0,318.0,284.0,2019,09017,Venustiano Carranza
4674.0,,1998.0,2360.0,1403.0,2.0,-40.55084745762712,,-53.05343511450382,-61.32075471698113,-1.6,-289.05208036103016,-0.014517253682637706,0.007678970606890073,0.0,2.0,2.0,3.0,1.0,2.0,4.0,262.0,19,Total delitos alto impacto,5,125.0,123.0,318.0,2020,09017,Venustiano Carranza
243.0,157.0,267.0,315.0,93.0,1.0,-70.47619047619048,54.77707006369427,28.125,13.88888888888889,-16.3265306122449,865.9481070757749,0.11187693259121827,0.011582085183634192,6.0,6.0,4.0,2.0,6.0,6.0,4.0,32.0,2,Robo a pasajero a bordo del Metro,5,49.0,41.0,36.0,2019,09017,Venustiano Carranza
515.0,,267.0,315.0,93.0,1.0,-70.47619047619048,,-100.0,-100.0,-100.0,865.9481070757749,0.11187693259121827,0.011582085183634192,0.0,1.0,1.0,1.0,6.0,6.0,4.0,32.0,2,Robo a pasajero a bordo del Metro,5,4.0,0.0,41.0,2020,09017,Venustiano Carranza
270.0,225.0,319.0,351.0,174.0,1.0,-50.427350427350426,20.0,-18.181818181818183,5.88235294117647,-25.0,-2293.361999921374,-0.07793452488492256,0.0035531993755575364,4.0,3.0,4.0,2.0,1.0,2.0,4.0,44.0,20,Total delitos bajo impacto,5,48.0,36.0,34.0,2019,09017,Venustiano Carranza
680.0,,319.0,351.0,174.0,1.0,-50.427350427350426,,-72.72727272727273,-66.66666666666666,-7.6923076923076925,-2293.361999921374,-0.07793452488492256,0.0035531993755575364,0.0,1.0,1.0,3.0,1.0,2.0,4.0,44.0,20,Total delitos bajo impacto,5,13.0,12.0,36.0,2020,09017,Venustiano Carranza
37.0,17.0,20.0,44.0,32.0,3.0,-27.27272727272727,117.64705882352942,33.33333333333333,300.0,14.285714285714285,-40.65359477124183,0.1351190476190476,0.22767857142857142,6.0,6.0,5.0,6.0,3.0,6.0,6.0,6.0,3,Robo a pasajero a bordo de microbús,5,7.0,8.0,2.0,2019,09017,Venustiano Carranza
91.0,,20.0,44.0,32.0,3.0,-27.27272727272727,,-66.66666666666666,-75.0,0.0,-40.65359477124183,0.1351190476190476,0.22767857142857142,0.0,1.0,1.0,0.0,3.0,6.0,6.0,6.0,3,Robo a pasajero a bordo de microbús,5,2.0,2.0,8.0,2020,09017,Venustiano Carranza
23.0,6.0,11.0,26.0,34.0,6.0,30.76923076923077,283.33333333333337,-25.0,200.0,-25.0,1936.5384615384614,0.3677083333333333,0.018055555555555557,6.0,2.0,6.0,2.0,5.0,5.0,4.0,4.0,4,Robo a casa habitación con violencia,5,4.0,3.0,1.0,2019,09017,Venustiano Carranza
62.0,,11.0,26.0,34.0,6.0,30.76923076923077,,-50.0,-33.33333333333333,-60.0,1936.5384615384614,0.3677083333333333,0.018055555555555557,0.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,4,Robo a casa habitación con violencia,5,5.0,2.0,3.0,2020,09017,Venustiano Carranza
34.0,3.0,8.0,48.0,28.0,2.0,-41.66666666666667,1033.3333333333335,200.0,800.0,80.0,-18.23988644428673,0.1904761904761905,0.23296957671957674,5.0,5.0,5.0,6.0,3.0,6.0,6.0,3.0,5,Robo a pasajero a bordo de taxi,5,5.0,9.0,1.0,2019,09017,Venustiano Carranza
100.0,,8.0,48.0,28.0,2.0,-41.66666666666667,,100.0,-33.33333333333333,600.0,-18.23988644428673,0.1904761904761905,0.23296957671957674,0.0,6.0,2.0,5.0,3.0,6.0,6.0,3.0,5,Robo a pasajero a bordo de taxi,5,0.0,6.0,9.0,2020,09017,Venustiano Carranza
1.0,0.0,0.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,-50.0,-0.5,-1.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6,Robo a bordo de Metrobús,5,0.0,0.0,0.0,2019,09017,Venustiano Carranza
6.0,,0.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,-50.0,-0.5,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6,Robo a bordo de Metrobús,5,0.0,0.0,0.0,2020,09017,Venustiano Carranza
146.0,162.0,226.0,176.0,113.0,2.0,-35.79545454545455,-9.876543209876543,-54.54545454545454,-34.78260869565217,-37.5,368.57737313668986,0.10945420958351992,0.02335883375051291,3.0,2.0,2.0,2.0,6.0,4.0,6.0,33.0,7,Robo a casa habitación sin violencia,5,24.0,15.0,23.0,2019,09017,Venustiano Carranza
380.0,,226.0,176.0,113.0,2.0,-35.79545454545455,,-78.78787878787878,-53.333333333333336,133.33333333333331,368.57737313668986,0.10945420958351992,0.02335883375051291,0.0,1.0,2.0,6.0,6.0,4.0,6.0,33.0,7,Robo a casa habitación sin violencia,5,3.0,7.0,15.0,2020,09017,Venustiano Carranza
